name,wert,phase_b,phase_bz
A4,37.4,,
A5,1.0,,
A6,65.5,,
A7,9.1,,
A8,1.5,,
B1,15.3,,
B2,23.7,,
C1,67.9,,
C2,0.7,,
C3,-3.2,,
D1,64.0,,
D2,4.8,,
D3,2.9,,
D4,11.2,,
D5,17.1,,
D6,2.2,,
E1,9.8,,
E2,13.5,,
E3,8.4,,
E5,10.5,,
E6,17.5,,
E8,1.1,,
