name,wert,phase_b,phase_bz
A4,4.2,,
A5,0.0,,
A6,68.3,,
A7,0.0,,
A8,0.7,,
B1,15.5,,
B2,26.3,,
C1,70.8,,
C2,1.5,,
C3,-0.4,,
D1,57.3,,
D2,2.1,,
D3,0.9,,
D4,4.1,,
D5,6.5,,
D6,0.5,,
DA1,4360,,
E1,0.0,,
E2,10.0,,
E3,8.9,,
E5,23.5,,
E6,25.7,,
E8,0.9,,
