name,wert,phase_b,phase_bz
A4,1.6,,
A5,0.6,,
A6,58.9,,
A7,0.0,,
A8,2.3,,
B1,11.9,,
B2,24.5,,
C1,63.6,,
C2,2.3,,
C3,3.0,,
D1,47.3,,
D2,4.8,,
D3,1.0,,
D4,10.1,,
D5,17.3,,
D6,7.0,,
E1,31.6,,
E2,19.6,,
E3,8.6,,
E5,47.1,,
E6,19.6,,
E8,1.1,,
