name,wert,phase_b,phase_bz
A4,18.8,,
A5,0.4,,
A6,61.4,,
A7,6.2,,
A8,2.6,,
B1,20.2,,
B2,12.8,,
C1,64.7,,
C2,1.8,,
C3,4.9,,
D1,62.4,,
D2,6.8,,
D3,2.9,,
D4,23.3,,
D5,40.0,,
D6,4.5,,
E1,37.4,,
E2,34.9,,
E3,9.6,,
E5,24.9,,
E6,50.2,,
E8,5.3,,
