name,wert,phase_b,phase_bz
A4,785.9,,
A5,2.4,,
A6,53.1,,
A7,0.0,,
A8,0.9,,
B1,16.4,,
B2,14.8,,
C1,70.0,,
C2,-0.9,,
C3,2.6,,
D1,60.4,,
D2,2.6,,
D3,0.0,,
D4,4.6,,
D5,6.4,,
D6,2.0,,
E1,10.1,,
E2,18.6,,
E3,5.4,,
E5,0.0,,
E6,0.0,,
E8,1.7,,
