name,wert,phase_b,phase_bz
A4,18.7,,
A5,0.6,,
A6,65.6,,
A7,8.6,,
A8,2.2,,
B1,15.7,,
B2,19.6,,
C1,68.3,,
C2,1.2,,
C3,3.1,,
D1,65.6,,
D2,6.4,,
D3,3.4,,
D4,21.0,,
D5,36.9,,
D6,3.9,,
DA1,24806,,
E1,33.0,,
E2,35.5,,
E3,10.1,,
E5,16.6,,
E6,45.9,,
E8,5.8,,
