name,wert,phase_b,phase_bz
A4,2.4,,
A5,0.5,,
A6,58.5,,
A7,8.4,,
A8,4.1,,
B1,14.2,,
B2,16.2,,
C1,63.1,,
C2,1.0,,
C3,-0.4,,
D1,44.6,,
D2,6.8,,
D3,3.8,,
D4,20.0,,
D5,34.7,,
D6,16.9,,
DA1,50640,,
E1,42.4,,
E2,19.1,,
E3,11.0,,
E5,74.9,,
E6,47.4,,
E8,2.4,,
