name,wert,phase_b,phase_bz
A4,1.5,,
A5,0.1,,
A6,59.6,,
A7,3.6,,
A8,2.0,,
B1,17.9,,
B2,20.8,,
C1,59.4,,
C2,3.7,,
C3,8.4,,
D1,57.2,,
D2,6.3,,
D3,4.5,,
D4,18.9,,
D5,29.9,,
D6,1.8,,
E1,32.4,,
E2,14.5,,
E3,10.3,,
E5,24.7,,
E6,30.0,,
E8,2.2,,
