name,wert,phase_b,phase_bz
A4,3.2,,
A5,0.5,,
A6,68.7,,
A7,9.4,,
A8,2.3,,
B1,14.9,,
B2,12.6,,
C1,57.1,,
C2,1.4,,
C3,-2.2,,
D1,63.5,,
D2,6.9,,
D3,4.0,,
D4,15.0,,
D5,22.4,,
D6,5.5,,
DA1,32592,,
E1,15.2,,
E2,20.7,,
E3,7.8,,
E5,35.6,,
E6,34.5,,
E8,2.6,,
