name,wert,phase_b,phase_bz
A4,6.7,,
A5,0.8,,
A6,64.9,,
A7,10.3,,
A8,4.6,,
B1,13.6,,
B2,16.2,,
C1,56.9,,
C2,0.5,,
C3,-3.4,,
D1,56.4,,
D2,5.8,,
D3,2.8,,
D4,15.5,,
D5,28.8,,
D6,4.1,,
DA1,24462,,
E1,24.2,,
E2,16.9,,
E3,7.1,,
E5,56.2,,
E6,44.5,,
E8,4.0,,
