name,wert,phase_b,phase_bz
A4,11.7,,
A5,0.7,,
A6,63.6,,
A7,14.7,,
A8,2.2,,
B1,17.1,,
B2,18.7,,
C1,72.2,,
C2,0.3,,
C3,4.0,,
D1,60.4,,
D2,9.0,,
D3,5.9,,
D4,27.2,,
D5,46.7,,
D6,3.6,,
E1,39.5,,
E2,27.6,,
E3,15.4,,
E5,41.6,,
E6,57.6,,
E8,3.9,,
