name,wert,phase_b,phase_bz
A1,42.6,1,1
A2,57.4,,
A3,0.0,,
A4,9.3,,
A5,0.5,2,2
A6,64.2,,1
A7,3.9,,
A8,1511,1,1
B1,13.6,,3
B2,25.9,,1
B3,55.3,,1
B4,9.1,,
C1,66.0,1,
C2,1.3,1,1
C3,0.6,1,1
D1,51.8,,
D2,7.9,,1
D3,4.3,,1
D4,19.7,,1
D5,32.1,,1
D6,4.4,,1
E1,22.2,,
E2,14.5,,
E3,13.1,,
E4,88.5,,
E5,54.5,1,1
E6,40.5,1,1
E7,51.9,,
E8,3.9,,
E9,,,
F1,,,
F2,,,
F3,100,,
F4,,,
F5,2+/– ,,
