id,wert,einheit,color
7070701,1392.246,kiezbez. Straft. (100.000 EW),#E60032
7070702,1145.2623,,
7070703,1867.8939,,
7070704,2359.8102,,
7070705,668.2781,,
7070706,1124.183,,
7070707,496.9826,,
