id,wert,einheit,color
7070701,71.3356,min. 5 J. Wohndau. (%),#E60032
7070702,69.4787,,
7070703,71.7519,,
7070704,61.8284,,
7070705,74.5411,,
7070706,61.4745,,
7070707,75.9218,,
