name,wert,phase_b,phase_bz
A4,17.6,,
A5,1.1,,
A6,70.8,,
A7,12.6,,
A8,0.9,,
B1,19.6,,
B2,18.8,,
C1,67.8,,
C2,0.4,,
C3,3.9,,
D1,63.4,,
D2,3.1,,
D3,2.4,,
D4,9.2,,
D5,14.9,,
D6,1.8,,
E1,12.1,,
E2,24.7,,
E3,8.1,,
E5,9.3,,
E6,22.5,,
E8,2.7,,
