name,wert,phase_b,phase_bz
A1,3.5,1,1
A2,27.4,,
A3,69.1,,
A4,5.9,,
A5,0.5,2,2
A6,66.9,,1
A7,6.5,,
A8,1517,1,1
B1,15.9,,3
B2,17.8,,1
B3,45.6,,1
B4,13.0,,
C1,65.8,1,
C2,0.6,1,1
C3,0.7,1,1
D1,49.6,,
D2,5.2,,1
D3,2.1,,1
D4,11.5,,1
D5,16.2,,1
D6,5.3,,1
E1,12.5,,
E2,8,,
E3,8.8,,
E4,92.5,,
E5,27.4,1,1
E6,11,1,1
E7,52,,
E8,2.7,,
E9,,,
F1,,,
F2,,,
F3,100,,
F4,,,
F5,2+/– ,,
