name,wert,phase_b,phase_bz
A4,8.5,,
A5,0.4,,
A6,57.0,,
A7,10.2,,
A8,2.5,,
B1,16.7,,
B2,28.1,,
C1,72.1,,
C2,0.5,,
C3,0.3,,
D1,50.8,,
D2,9.4,,
D3,5.6,,
D4,32.9,,
D5,52.1,,
D6,7.0,,
DA1,37023,,
E1,47.3,,
E2,26.0,,
E3,15.9,,
E5,70.8,,
E6,54.5,,
E8,3.0,,
