name,wert,phase_b,phase_bz
A4,13.5,,
A5,1.5,,
A6,65.4,,
A7,18.2,,
A8,1.5,,
B1,12.2,,
B2,33.0,,
C1,67.8,,
C2,0.4,,
C3,1.9,,
D1,61.7,,
D2,6.8,,
D3,2.2,,
D4,20.6,,
D5,37.5,,
D6,2.0,,
E1,29.1,,
E2,27.5,,
E3,12.3,,
E5,57.9,,
E6,63.3,,
E8,3.1,,
