name,wert,phase_b,phase_bz
A4,16.7,,
A5,0.7,,
A6,60.3,,
A7,5.3,,
A8,3.8,,
B1,15.0,,
B2,9.5,,
C1,58.0,,
C2,-0.1,,
C3,-5.6,,
D1,45.0,,
D2,9.2,,
D3,6.6,,
D4,29.2,,
D5,53.1,,
D6,19.9,,
E1,44.2,,
E2,26.9,,
E3,14.2,,
E5,85.3,,
E6,81.4,,
E8,4.2,,
