name,wert,phase_b,phase_bz
A4,15.8,,
A5,0.7,,
A6,69.1,,
A7,10.5,,
A8,2.1,,
B1,17.4,,
B2,14.9,,
C1,60.6,,
C2,0.5,,
C3,-1.4,,
D1,58.0,,
D2,4.7,,
D3,2.4,,
D4,9.5,,
D5,12.0,,
D6,3.0,,
E1,10.7,,
E2,17.7,,
E3,5.4,,
E5,15.3,,
E6,16.3,,
E8,2.9,,
