name,wert,phase_b,phase_bz
A4,8.4,,
A5,0.5,,
A6,66.1,,
A7,3.2,,
A8,2.8,,
B1,15.3,,
B2,9.9,,
C1,61.4,,
C2,-0.2,,
C3,-5.4,,
D1,47.2,,
D2,6.0,,
D3,3.6,,
D4,14.8,,
D5,22.6,,
D6,13.8,,
E1,19.3,,
E2,14.2,,
E3,8.6,,
E5,53.8,,
E6,44.9,,
E8,2.0,,
