name,wert,phase_b,phase_bz
A4,13.2,,
A5,0.7,,
A6,70.0,,
A7,4.2,,
A8,1.6,,
B1,15.9,,
B2,22.5,,
C1,69.9,,
C2,0.8,,
C3,1.1,,
D1,62.7,,
D2,3.7,,
D3,2.5,,
D4,8.2,,
D5,12.2,,
D6,1.2,,
E1,12.9,,
E2,17.3,,
E3,7.3,,
E5,7.3,,
E6,8.5,,
E8,0.8,,
