name,wert,phase_b,phase_bz
A4,10.6,,
A5,0.6,,
A6,60.2,,
A7,6.9,,
A8,3.6,,
B1,20.1,,
B2,13.1,,
C1,65.0,,
C2,-0.2,,
C3,-1.6,,
D1,43.2,,
D2,9.5,,
D3,6.1,,
D4,36.8,,
D5,58.1,,
D6,15.3,,
E1,57.7,,
E2,34.9,,
E3,15.2,,
E5,90.2,,
E6,71.1,,
E8,2.6,,
