name,wert,phase_b,phase_bz
A4,5.2,,
A5,0.6,,
A6,67.6,,
A7,10.6,,
A8,2.1,,
B1,18.2,,
B2,13.4,,
C1,57.0,,
C2,1.0,,
C3,-3.0,,
D1,59.9,,
D2,5.7,,
D3,2.8,,
D4,12.0,,
D5,15.1,,
D6,3.5,,
DA1,38134,,
E1,12.5,,
E2,20.5,,
E3,6.6,,
E5,12.9,,
E6,17.0,,
E8,3.3,,
