name,wert,phase_b,phase_bz
A4,3.9,,
A5,0.3,,
A6,64.5,,
A7,6.9,,
A8,2.0,,
B1,14.4,,
B2,22.1,,
C1,65.9,,
C2,-0.0,,
C3,-2.3,,
D1,53.9,,
D2,4.4,,
D3,1.6,,
D4,7.6,,
D5,10.3,,
D6,4.4,,
E1,17.0,,
E2,11.3,,
E3,7.8,,
E5,36.4,,
E6,15.0,,
E8,1.0,,
