name,wert,phase_b,phase_bz
A4,31.3,,
A5,0.6,,
A6,69.6,,
A7,22.1,,
A8,1.0,,
B1,18.2,,
B2,20.3,,
C1,70.5,,
C2,0.4,,
C3,1.9,,
D1,59.6,,
D2,3.0,,
D3,1.7,,
D4,5.8,,
D5,7.1,,
D6,1.8,,
E1,7.3,,
E2,13.8,,
E3,6.2,,
E5,7.5,,
E6,8.9,,
E8,1.9,,
