name,wert,phase_b,phase_bz
A4,24.8,,
A5,0.9,,
A6,61.7,,
A7,3.7,,
A8,1.7,,
B1,17.3,,
B2,26.5,,
C1,66.6,,
C2,0.4,,
C3,-0.8,,
D1,53.8,,
D2,6.6,,
D3,4.1,,
D4,23.4,,
D5,37.0,,
D6,5.3,,
DA1,32415,,
E1,33.3,,
E2,25.5,,
E3,9.4,,
E5,56.6,,
E6,43.7,,
E8,3.3,,
