name,wert,phase_b,phase_bz
A4,9.0,,
A5,0.2,,
A6,59.4,,
A7,2.1,,
A8,2.5,,
B1,12.8,,
B2,27.3,,
C1,62.5,,
C2,0.8,,
C3,-4.6,,
D1,47.4,,
D2,4.2,,
D3,1.4,,
D4,9.4,,
D5,14.2,,
D6,4.0,,
E1,25.2,,
E2,14.5,,
E3,6.6,,
E5,47.8,,
E6,28.1,,
E8,1.4,,
