name,wert,phase_b,phase_bz
A4,25.8,,
A5,0.5,,
A6,69.4,,
A7,11.5,,
A8,1.6,,
B1,15.7,,
B2,21.2,,
C1,75.5,,
C2,1.0,,
C3,7.2,,
D1,63.7,,
D2,2.6,,
D3,0.9,,
D4,5.0,,
D5,7.1,,
D6,0.9,,
DA1,19257,,
E1,19.9,,
E2,23.9,,
E3,5.4,,
E5,11.0,,
E6,15.1,,
E8,2.5,,
