name,wert,phase_b,phase_bz
A4,25.7,,
A5,0.7,,
A6,67.4,,
A7,4.8,,
A8,1.3,,
B1,17.4,,
B2,28.8,,
C1,68.8,,
C2,0.1,,
C3,3.7,,
D1,43.5,,
D2,2.3,,
D3,0.5,,
D4,3.2,,
D5,3.4,,
D6,1.7,,
DA1,42820,,
E1,12.1,,
E2,11.6,,
E3,4.8,,
E5,23.2,,
E6,7.7,,
E8,1.0,,
