name,wert,phase_b,phase_bz
A4,18.3,,
A5,0.6,,
A6,66.5,,
A7,8.3,,
A8,1.9,,
B1,15.3,,
B2,22.5,,
C1,63.9,,
C2,1.9,,
C3,1.7,,
D1,61.1,,
D2,5.3,,
D3,3.1,,
D4,12.8,,
D5,19.6,,
D6,2.0,,
E1,13.1,,
E2,15.3,,
E3,7.3,,
E5,17.7,,
E6,23.9,,
E8,2.8,,
