name,wert,phase_b,phase_bz
A4,20.9,,
A5,0.5,,
A6,68.9,,
A7,3.0,,
A8,0.7,,
B1,16.0,,
B2,28.8,,
C1,74.8,,
C2,-0.4,,
C3,7.2,,
D1,51.8,,
D2,2.4,,
D3,1.3,,
D4,3.9,,
D5,4.9,,
D6,1.0,,
DA1,23991,,
E1,13.1,,
E2,11.3,,
E3,5.6,,
E5,19.9,,
E6,11.2,,
E8,2.1,,
