name,wert,phase_b,phase_bz
A4,7.5,,
A5,0.5,,
A6,64.2,,
A7,4.2,,
A8,1.5,,
B1,14.3,,
B2,26.3,,
C1,66.7,,
C2,1.0,,
C3,3.6,,
D1,55.4,,
D2,5.4,,
D3,2.3,,
D4,13.5,,
D5,22.1,,
D6,4.6,,
E1,23.8,,
E2,24.1,,
E3,9.5,,
E5,35.7,,
E6,26.8,,
E8,2.0,,
