name,wert,phase_b,phase_bz
A4,64.5,,
A5,0.2,,
A6,57.6,,
A7,14.5,,
A8,3.9,,
B1,16.0,,
B2,22.6,,
C1,67.8,,
C2,-1.4,,
C3,-5.9,,
D1,47.4,,
D2,10.3,,
D3,5.4,,
D4,32.6,,
D5,53.5,,
D6,9.7,,
DA1,19451,,
E1,37.7,,
E2,21.3,,
E3,12.0,,
E5,70.9,,
E6,52.8,,
E8,3.5,,
