name,wert,phase_b,phase_bz
A4,1.6,,
A5,0.5,,
A6,57.6,,
A7,0.0,,
A8,3.5,,
B1,11.7,,
B2,18.7,,
C1,61.6,,
C2,0.6,,
C3,-8.8,,
D1,44.3,,
D2,5.5,,
D3,2.0,,
D4,11.8,,
D5,20.3,,
D6,9.8,,
DA1,21955,,
E1,25.7,,
E2,21.0,,
E3,8.5,,
E5,57.3,,
E6,30.8,,
E8,1.6,,
