name,wert,phase_b,phase_bz
A4,44.8,,
A5,0.4,,
A6,61.0,,
A7,10.7,,
A8,3.1,,
B1,16.5,,
B2,13.0,,
C1,52.6,,
C2,2.7,,
C3,-1.0,,
D1,57.6,,
D2,8.6,,
D3,4.4,,
D4,22.2,,
D5,36.9,,
D6,5.4,,
DA1,22296,,
E1,21.4,,
E2,17.4,,
E3,8.5,,
E5,31.6,,
E6,44.1,,
E8,2.8,,
