name,wert,phase_b,phase_bz
A4,32.9,,
A5,0.5,,
A6,58.1,,
A7,3.7,,
A8,3.4,,
B1,13.7,,
B2,16.5,,
C1,59.8,,
C2,0.5,,
C3,-3.3,,
D1,48.1,,
D2,8.6,,
D3,4.5,,
D4,26.5,,
D5,50.9,,
D6,9.0,,
DA1,46016,,
E1,40.7,,
E2,31.2,,
E3,16.6,,
E5,76.6,,
E6,63.6,,
E8,3.8,,
