name,wert,phase_b,phase_bz
A4,7.4,,
A5,0.6,,
A6,65.6,,
A7,4.7,,
A8,1.3,,
B1,13.8,,
B2,21.8,,
C1,65.8,,
C2,0.7,,
C3,-3.9,,
D1,56.6,,
D2,5.0,,
D3,2.4,,
D4,11.0,,
D5,16.6,,
D6,5.9,,
DA1,53070,,
E1,20.8,,
E2,16.0,,
E3,8.0,,
E5,50.4,,
E6,23.0,,
E8,1.8,,
