name,wert,phase_b,phase_bz
A1,37.7,1,1
A2,26.0,,
A3,36.2,,
A4,5.5,,
A5,0.7,2,2
A6,62.8,,1
A7,6.6,,
A8,273,1,1
B1,14.0,,3
B2,14.3,,1
B3,57.2,,1
B4,20.6,,
C1,60.7,1,
C2,1.8,1,1
C3,1,1,1
D1,46.2,,
D2,7.2,,1
D3,3.8,,1
D4,16.5,,1
D5,25.4,,1
D6,9.6,,1
E1,19.6,,
E2,9.9,,
E3,10.1,,
E4,90.2,,
E5,54.2,1,1
E6,37.6,1,1
E7,48.4,,
E8,2.6,,
E9,,,
F1,,,
F2,,,
F3,100,,
F4,,,
F5,2+/– ,,
