name,wert,phase_b,phase_bz
A1,16.7,1,1
A2,75.0,,
A3,8.3,,
A4,48.4,,
A5,0.6,2,2
A6,60.5,,1
A7,4.7,,
A8,2619,1,1
B1,14.9,,3
B2,19.5,,1
B3,58.0,,1
B4,13.0,,
C1,62.1,1,
C2,2.3,1,1
C3,2.6,1,1
D1,49.6,,
D2,8.4,,1
D3,4.6,,1
D4,21.9,,1
D5,35.1,,1
D6,6.6,,1
E1,20.4,,
E2,19.5,,
E3,10,,
E4,88.8,,
E5,54.9,1,1
E6,42.6,1,1
E7,52.5,,
E8,3.7,,
E9,,,
F1,5.8,,
F2,,,
F3,94.2,,
F4,,,
F5,2+/– ,,
