name,wert,phase_b,phase_bz
A4,10.2,,
A5,0.5,,
A6,61.7,,
A7,4.4,,
A8,2.8,,
B1,13.1,,
B2,23.3,,
C1,63.8,,
C2,0.7,,
C3,-3.4,,
D1,47.5,,
D2,5.3,,
D3,2.1,,
D4,12.2,,
D5,19.7,,
D6,7.4,,
DA1,338831,,
E1,27.1,,
E2,18.2,,
E3,7.9,,
E5,55.5,,
E6,27.3,,
E8,2.3,,
