name,wert,phase_b,phase_bz
A1,51.2,1,1
A2,48.8,,
A3,0.0,,
A4,25.9,,
A5,1.0,2,2
A6,66.5,,1
A7,4.9,,
A8,1703,1,1
B1,16.2,,3
B2,26.7,,1
B3,55.7,,1
B4,10.9,,
C1,65.7,1,
C2,1.9,1,1
C3,4.2,1,1
D1,50.6,,
D2,8.6,,1
D3,5,,1
D4,25.2,,1
D5,40.1,,1
D6,5.1,,1
E1,21.3,,
E2,17.6,,
E3,10.8,,
E4,82.4,,
E5,52.9,1,1
E6,49.7,1,1
E7,47.4,,
E8,3.3,,
E9,,,
F1,,,
F2,,,
F3,100,,
F4,,,
F5,2– ,,
