name,wert,phase_b,phase_bz
A4,22.3,,
A5,1.0,,
A6,67.5,,
A7,3.1,,
A8,2.5,,
B1,15.2,,
B2,23.2,,
C1,62.7,,
C2,0.2,,
C3,-2.1,,
D1,56.5,,
D2,6.4,,
D3,5.1,,
D4,14.9,,
D5,19.3,,
D6,2.5,,
E1,15.3,,
E2,17.9,,
E3,7.4,,
E5,31.2,,
E6,30.7,,
E8,3.0,,
