name,wert,phase_b,phase_bz
A4,22.0,,
A5,0.6,,
A6,54.4,,
A7,1.0,,
A8,3.2,,
B1,14.6,,
B2,22.9,,
C1,59.9,,
C2,0.8,,
C3,-1.8,,
D1,52.0,,
D2,7.4,,
D3,5.6,,
D4,21.8,,
D5,38.7,,
D6,6.0,,
DA1,37724,,
E1,34.4,,
E2,21.4,,
E3,11.8,,
E5,63.1,,
E6,52.8,,
E8,2.3,,
