name,wert,phase_b,phase_bz
A4,2.9,,
A5,0.4,,
A6,55.6,,
A7,4.8,,
A8,3.5,,
B1,16.0,,
B2,10.0,,
C1,55.7,,
C2,1.5,,
C3,-3.3,,
D1,41.6,,
D2,9.5,,
D3,5.5,,
D4,33.8,,
D5,62.5,,
D6,18.8,,
E1,48.9,,
E2,32.7,,
E3,17.8,,
E5,82.5,,
E6,84.3,,
E8,4.2,,
