name,wert,phase_b,phase_bz
A4,23.5,,
A5,0.7,,
A6,71.4,,
A7,13.3,,
A8,2.2,,
B1,14.2,,
B2,24.1,,
C1,66.3,,
C2,0.2,,
C3,-0.6,,
D1,63.4,,
D2,5.7,,
D3,3.4,,
D4,15.4,,
D5,25.4,,
D6,2.0,,
DA1,15303,,
E1,17.9,,
E2,29.2,,
E3,12.6,,
E5,15.9,,
E6,30.8,,
E8,6.3,,
