name,wert,phase_b,phase_bz
A4,2.3,,
A5,0.4,,
A6,55.8,,
A7,4.9,,
A8,3.3,,
B1,17.4,,
B2,18.7,,
C1,61.8,,
C2,2.1,,
C3,0.9,,
D1,49.5,,
D2,9.3,,
D3,5.2,,
D4,33.0,,
D5,55.3,,
D6,7.7,,
E1,50.9,,
E2,19.7,,
E3,13.2,,
E5,80.8,,
E6,61.1,,
E8,3.5,,
