name,wert,phase_b,phase_bz
A4,2.1,,
A5,0.8,,
A6,67.6,,
A7,16.6,,
A8,3.0,,
B1,18.5,,
B2,5.2,,
C1,54.4,,
C2,-0.9,,
C3,-8.2,,
D1,49.8,,
D2,4.2,,
D3,0.9,,
D4,6.0,,
D5,6.6,,
D6,6.2,,
DA1,26538,,
E1,10.4,,
E2,13.2,,
E3,3.5,,
E5,21.4,,
E6,9.1,,
E8,0.9,,
