name,wert,phase_b,phase_bz
A4,7.5,,
A5,0.5,,
A6,67.2,,
A7,1.9,,
A8,1.7,,
B1,13.6,,
B2,29.1,,
C1,62.8,,
C2,2.4,,
C3,4.5,,
D1,43.6,,
D2,3.5,,
D3,1.1,,
D4,7.4,,
D5,10.1,,
D6,4.6,,
DA1,19303,,
E1,29.3,,
E2,17.1,,
E3,7.8,,
E5,50.1,,
E6,6.8,,
E8,1.2,,
