name,wert,phase_b,phase_bz
A4,32.6,,
A5,0.6,,
A6,54.5,,
A7,4.2,,
A8,2.8,,
B1,21.6,,
B2,21.2,,
C1,62.9,,
C2,1.2,,
C3,4.2,,
D1,46.1,,
D2,10.8,,
D3,8.3,,
D4,38.9,,
D5,58.6,,
D6,7.5,,
DA1,29509,,
E1,42.3,,
E2,26.7,,
E3,14.2,,
E5,61.0,,
E6,58.0,,
E8,3.0,,
