name,wert,phase_b,phase_bz
A4,7.4,,
A5,0.9,,
A6,54.5,,
A7,4.0,,
A8,3.6,,
B1,17.7,,
B2,16.7,,
C1,55.9,,
C2,1.1,,
C3,-1.5,,
D1,50.2,,
D2,9.5,,
D3,6.6,,
D4,30.0,,
D5,48.2,,
D6,8.1,,
DA1,36834,,
E1,42.3,,
E2,25.7,,
E3,12.4,,
E5,66.2,,
E6,64.9,,
E8,2.9,,
