name,wert,phase_b,phase_bz
A4,17.6,,
A5,0.5,,
A6,61.3,,
A7,6.1,,
A8,3.6,,
B1,14.8,,
B2,14.3,,
C1,59.5,,
C2,-0.1,,
C3,-5.8,,
D1,46.8,,
D2,6.7,,
D3,4.2,,
D4,20.3,,
D5,34.5,,
D6,13.6,,
DA1,37838,,
E1,37.8,,
E2,23.2,,
E3,12.0,,
E5,70.4,,
E6,51.5,,
E8,2.5,,
