name,wert,phase_b,phase_bz
A4,3.8,,
A5,0.3,,
A6,66.0,,
A7,1.7,,
A8,1.0,,
B1,17.0,,
B2,23.5,,
C1,65.0,,
C2,2.0,,
C3,9.4,,
D1,49.7,,
D2,3.7,,
D3,1.5,,
D4,7.0,,
D5,8.7,,
D6,2.3,,
E1,14.7,,
E2,13.7,,
E3,3.8,,
E5,29.7,,
E6,12.1,,
E8,1.2,,
