name,wert,phase_b,phase_bz
A4,32.4,,
A5,0.6,,
A6,64.1,,
A7,0.0,,
A8,2.2,,
B1,14.4,,
B2,30.0,,
C1,66.2,,
C2,1.6,,
C3,9.2,,
D1,44.1,,
D2,2.5,,
D3,0.4,,
D4,4.4,,
D5,6.2,,
D6,1.9,,
E1,10.0,,
E2,5.1,,
E3,5.9,,
E5,38.8,,
E6,8.9,,
E8,0.9,,
