name,wert,phase_b,phase_bz
A4,7.2,,
A5,0.6,,
A6,64.5,,
A7,11.7,,
A8,3.4,,
B1,14.7,,
B2,8.4,,
C1,61.7,,
C2,-0.5,,
C3,-4.6,,
D1,42.8,,
D2,7.7,,
D3,5.4,,
D4,19.7,,
D5,29.8,,
D6,17.0,,
E1,24.8,,
E2,14.6,,
E3,11.3,,
E5,56.9,,
E6,52.6,,
E8,1.8,,
