name,wert,phase_b,phase_bz
A4,18.6,,
A5,0.8,,
A6,62.3,,
A7,1.8,,
A8,1.4,,
B1,15.9,,
B2,25.9,,
C1,71.4,,
C2,0.5,,
C3,5.9,,
D1,53.5,,
D2,3.8,,
D3,2.2,,
D4,10.7,,
D5,18.1,,
D6,2.3,,
E1,21.7,,
E2,18.8,,
E3,10.2,,
E5,42.2,,
E6,29.6,,
E8,1.6,,
