name,wert,phase_b,phase_bz
A4,25.6,,
A5,0.6,,
A6,56.6,,
A7,4.3,,
A8,2.5,,
B1,17.3,,
B2,22.0,,
C1,63.0,,
C2,0.7,,
C3,1.1,,
D1,50.8,,
D2,7.8,,
D3,5.5,,
D4,24.7,,
D5,40.2,,
D6,5.6,,
E1,34.9,,
E2,21.8,,
E3,11.2,,
E5,54.2,,
E6,49.3,,
E8,3.3,,
