name,wert,phase_b,phase_bz
A4,24.7,,
A5,1.3,,
A6,68.9,,
A7,5.7,,
A8,2.2,,
B1,13.7,,
B2,18.7,,
C1,59.8,,
C2,0.6,,
C3,-3.3,,
D1,59.5,,
D2,5.6,,
D3,2.5,,
D4,13.8,,
D5,23.6,,
D6,2.5,,
DA1,23767,,
E1,18.2,,
E2,13.0,,
E3,7.0,,
E5,56.2,,
E6,32.7,,
E8,3.5,,
