name,wert,phase_b,phase_bz
A4,23.4,,
A5,0.4,,
A6,63.3,,
A7,9.7,,
A8,2.3,,
B1,17.7,,
B2,20.4,,
C1,63.7,,
C2,0.6,,
C3,2.9,,
D1,53.8,,
D2,7.9,,
D3,5.2,,
D4,25.5,,
D5,39.6,,
D6,6.4,,
DA1,15727,,
E1,31.2,,
E2,13.6,,
E3,11.4,,
E5,66.2,,
E6,55.9,,
E8,2.2,,
